time,currentactivity,cause,timespent,part,uuid,nextactivity,message,slide,height,id,width,gridString
2022-12-04 19:05:09.815,8.0,screenChange,4.55,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,9.0,,,,,,
2022-12-04 19:05:17.476,9.0,screenChange,7.66,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,10.0,,,,,,
2022-12-04 19:05:20.065,10.0,screenChange,2.588,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,11.0,,,,,,
2022-12-04 19:05:23.863,11.0,screenChange,3.797,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,12.0,,,,,,
2022-12-04 19:05:31.086,12.0,screenChange,7.222,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,13.0,,,,,,
2022-12-04 19:05:35.749,13.0,screenChange,4.662,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,14.0,,,,,,
2022-12-04 19:05:39.239,14.0,screenChange,3.489,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,15.0,,,,,,
2022-12-04 19:05:42.831,15.0,screenChange,3.591,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,16.0,,,,,,
2022-12-04 19:06:04.498,16.0,screenChange,21.666,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,17.0,,,,,,
2022-12-04 19:06:08.910,17.0,screenChange,4.41,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,18.0,,,,,,
2022-12-04 19:06:13.542,18.0,screenChange,4.631,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,19.0,,,,,,
2022-12-04 19:06:15.054,19.0,screenChange,1.511,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,20.0,,,,,,
2022-12-04 19:06:20.750,20.0,screenChange,5.695,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,21.0,,,,,,
2022-12-04 19:06:25.862,21.0,screenChange,5.11,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,22.0,,,,,,
2022-12-04 19:06:30.499,22.0,screenChange,4.636,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,23.0,,,,,,
2022-12-04 19:06:47.743,23.0,screenChange,17.243,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,24.0,,,,,,
2022-12-04 19:06:56.513,24.0,screenChange,8.768,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,25.0,,,,,,
2022-12-04 19:07:27.330,25.0,screenChange,30.816,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,26.0,,,,,,
2022-12-04 19:07:29.040,26.0,screenChange,1.708,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,27.0,,,,,,
2022-12-04 19:07:34.077,27.0,screenChange,5.036,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,28.0,,,,,,
2022-12-04 19:07:36.457,28.0,screenChange,2.378,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,29.0,,,,,,
2022-12-04 19:07:38.332,29.0,screenChange,1.875,Instruction,3ed6b9b5-b311-41b4-8fbe-84a9aa519389,30.0,,,,,,
